2024-04-01 12:17:23,409 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-04-01 12:19:13,222 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-builder-3.9.6.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-plugin-api-3.9.6.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-repository-metadata-3.9.6.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-api-1.9.18.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-connector-basic-1.9.18.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-impl-1.9.18.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-named-locks-1.9.18.jar
2024-04-01 12:19:13,223 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-provider-3.9.6.jar
2024-04-01 12:19:13,224 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-spi-1.9.18.jar
2024-04-01 12:19:13,224 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-file-1.9.18.jar
2024-04-01 12:19:13,224 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-http-1.9.18.jar
2024-04-01 12:19:13,224 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-wagon-1.9.18.jar
2024-04-01 12:19:13,225 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-util-1.9.18.jar
2024-04-01 12:19:13,225 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-3.9.6.jar
2024-04-01 12:19:13,225 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-builder-3.9.6.jar
2024-04-01 12:19:13,225 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-shared-utils-3.3.4.jar
2024-04-01 12:19:13,226 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-04-01 12:19:13,226 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-04-01 12:19:13,226 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-build-api-0.0.7.jar
2024-04-01 12:19:13,226 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-cipher-2.0.jar
2024-04-01 12:19:13,227 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-classworlds-2.7.0.jar
2024-04-01 12:19:13,227 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-component-annotations-2.1.0.jar
2024-04-01 12:19:13,227 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-interpolation-1.26.jar
2024-04-01 12:19:13,227 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-sec-dispatcher-2.0.jar
2024-04-01 12:19:13,228 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-utils-3.5.1.jar
2024-04-01 12:19:13,228 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-04-01 12:19:13,229 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-04-01 12:19:13,229 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-04-01 12:19:13,229 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-04-01 12:19:13,232 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [14])
2024-04-01 12:19:13,234 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\com.google.guava_33.0.0.jre.jar
2024-04-01 12:19:13,234 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [1001])
2024-04-01 12:19:13,235 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\slf4j.api_2.0.12.jar
2024-04-01 12:19:13,235 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [32])
2024-04-01 12:19:13,235 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-04-01 12:19:13,236 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [27])
2024-04-01 12:19:13,236 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\jakarta.annotation-api_1.3.5.jar
2024-04-01 12:19:13,236 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-04-01 12:19:13,237 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.apache.commons.cli_1.6.0.jar
2024-04-01 12:19:13,237 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [78])
2024-04-01 12:19:13,237 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-04-01 12:19:13,238 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [86])
2024-04-01 12:19:13,238 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\org.apache.commons.lang3_3.14.0.jar
2024-04-01 12:19:13,238 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [15])
2024-04-01 12:19:13,240 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Steven Chicaiza\Desktop\eclipse\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-04-01 12:19:13,250 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\STEVEN~1\AppData\Local\Temp\m2e-archetypeGenerator13573751264981374297":
2024-04-01 12:19:13,255 [Worker-8: Launching mavenrun-5fffc2f2-05ff-4c25-927a-ce3b40f9b0e8] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=io.github.juneau001 -DarchetypeArtifactId=webapp-javaee8 -DarchetypeVersion=1.3 -DgroupId=com.krakedev -DartifactId=ejemploweb -Dversion=1.0.0 -Dpackage=com.krakedev.ejemploweb -DoutputDirectory="C:\Users\Steven Chicaiza\Desktop\WorkSpaceKelvin" -Dstyle.color=always -U archetype:generate
2024-04-01 12:19:29,884 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Steven Chicaiza\Desktop\WorkSpaceKelvin\ejemploweb\pom.xml
2024-04-01 12:19:30,272 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.6/maven-dependency-plugin-2.6.jar
2024-04-01 12:19:30,317 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.6/maven-dependency-plugin-2.6.jar
2024-04-01 12:19:30,345 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-04-01 12:19:30,352 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-04-01 12:19:30,381 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2024-04-01 12:19:30,390 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2024-04-01 12:19:30,426 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.2/maven-surefire-plugin-3.2.2.jar
2024-04-01 12:19:30,432 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.2/maven-surefire-plugin-3.2.2.jar
2024-04-01 12:19:30,463 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.3/maven-war-plugin-2.3.jar
2024-04-01 12:19:30,471 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.3/maven-war-plugin-2.3.jar
2024-04-01 12:19:30,517 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2024-04-01 12:19:30,523 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2024-04-01 12:19:30,555 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2024-04-01 12:19:30,561 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2024-04-01 12:19:30,635 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2024-04-01 12:19:30,639 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2024-04-01 12:19:30,674 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2024-04-01 12:19:30,680 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2024-04-01 12:19:30,713 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2024-04-01 12:19:30,719 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2024-04-01 12:19:30,754 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2024-04-01 12:19:30,759 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2024-04-01 12:19:30,799 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2024-04-01 12:19:30,804 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2024-04-01 12:19:30,842 [Worker-4: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
